char,height,origin_path,path,seg_areas,src_height,src_width,width,x1,x2,y1,y2,isTrain,label
8,25,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02373.JPG,char_data/8/DSC02373.JPG_4.jpg,400,480,640,16,339,355,337,362,True,10
8,21,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02373.JPG,char_data/8/DSC02373.JPG_5.jpg,336,480,640,16,420,436,340,361,True,10
8,34,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02380.JPG,char_data/8/DSC02380.JPG_2.jpg,714,480,640,21,339,360,238,272,True,10
8,37,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02381.JPG,char_data/8/DSC02381.JPG_2.jpg,999,480,640,27,201,228,316,353,True,10
8,37,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02383.JPG,char_data/8/DSC02383.JPG_2.jpg,740,480,640,20,26,46,296,333,True,10
8,33,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02386.JPG,char_data/8/DSC02386.JPG_2.jpg,660,480,640,20,426,446,260,293,True,10
8,34,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02393.JPG,char_data/8/DSC02393.JPG_4.jpg,646,480,640,19,456,475,307,341,True,10
8,35,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02393.JPG,char_data/8/DSC02393.JPG_5.jpg,805,480,640,23,586,609,305,340,True,10
8,31,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02396.JPG,char_data/8/DSC02396.JPG_2.jpg,806,480,640,26,346,372,375,406,True,10
8,42,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02414.JPG,char_data/8/DSC02414.JPG_2.jpg,1554,480,640,37,327,364,243,285,True,10
8,24,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02424.JPG,char_data/8/DSC02424.JPG_6.jpg,480,480,640,20,452,472,244,268,True,10
8,27,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02424.JPG,char_data/8/DSC02424.JPG_7.jpg,405,480,640,15,518,533,244,271,True,10
8,25,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02424.JPG,char_data/8/DSC02424.JPG_8.jpg,275,480,640,11,534,545,246,271,True,10
8,31,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02426.JPG,char_data/8/DSC02426.JPG_2.jpg,806,480,640,26,491,517,220,251,True,10
8,27,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02435.JPG,char_data/8/DSC02435.JPG_4.jpg,486,480,640,18,469,487,248,275,True,10
8,21,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02435.JPG,char_data/8/DSC02435.JPG_5.jpg,315,480,640,15,575,590,250,271,True,10
8,30,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02441.JPG,char_data/8/DSC02441.JPG_2.jpg,480,480,640,16,427,443,199,229,True,10
8,81,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02451.JPG,char_data/8/DSC02451.JPG_6.jpg,5022,480,640,62,55,117,330,411,True,10
8,80,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02451.JPG,char_data/8/DSC02451.JPG_7.jpg,4400,480,640,55,374,429,320,400,True,10
8,84,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02451.JPG,char_data/8/DSC02451.JPG_8.jpg,5040,480,640,60,429,489,319,403,True,10
8,30,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02467.JPG,char_data/8/DSC02467.JPG_4.jpg,1050,480,640,35,212,247,257,287,True,10
8,37,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02467.JPG,char_data/8/DSC02467.JPG_5.jpg,629,480,640,17,323,340,257,294,True,10
8,28,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02470.JPG,char_data/8/DSC02470.JPG_6.jpg,700,480,640,25,172,197,184,212,True,10
8,60,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02470.JPG,char_data/8/DSC02470.JPG_7.jpg,2040,480,640,34,258,292,374,434,True,10
8,63,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02470.JPG,char_data/8/DSC02470.JPG_8.jpg,2457,480,640,39,417,456,371,434,True,10
8,41,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02476.JPG,char_data/8/DSC02476.JPG_4.jpg,1230,480,640,30,213,243,275,316,True,10
8,40,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02476.JPG,char_data/8/DSC02476.JPG_5.jpg,1040,480,640,26,362,388,270,310,True,10
8,29,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02506.JPG,char_data/8/DSC02506.JPG_6.jpg,841,480,640,29,241,270,439,468,True,10
8,27,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02506.JPG,char_data/8/DSC02506.JPG_7.jpg,702,480,640,26,362,388,435,462,True,10
8,26,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02506.JPG,char_data/8/DSC02506.JPG_8.jpg,702,480,640,27,413,440,438,464,True,10
8,53,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02512.JPG,char_data/8/DSC02512.JPG_2.jpg,2014,480,640,38,385,423,290,343,True,10
8,53,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02515.JPG,char_data/8/DSC02515.JPG_2.jpg,2597,480,640,49,204,253,324,377,True,10
8,123,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02520.JPG,char_data/8/DSC02520.JPG_2.jpg,4182,480,640,34,459,493,296,419,True,10
8,31,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02521.JPG,char_data/8/DSC02521.JPG_2.jpg,837,480,640,27,282,309,328,359,True,10
8,39,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02523.JPG,char_data/8/DSC02523.JPG_4.jpg,702,480,640,18,456,474,337,376,True,10
8,38,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02523.JPG,char_data/8/DSC02523.JPG_5.jpg,722,480,640,19,579,598,340,378,True,10
8,45,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02528.JPG,char_data/8/DSC02528.JPG_6.jpg,1755,480,640,39,166,205,412,457,True,10
8,47,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02528.JPG,char_data/8/DSC02528.JPG_7.jpg,1504,480,640,32,332,364,409,456,True,10
8,52,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02528.JPG,char_data/8/DSC02528.JPG_8.jpg,1560,480,640,30,405,435,410,462,True,10
8,30,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02531.JPG,char_data/8/DSC02531.JPG_2.jpg,690,480,640,23,201,224,352,382,True,10
8,48,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02546.JPG,char_data/8/DSC02546.JPG_6.jpg,1440,480,640,30,219,249,121,169,True,10
8,48,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02546.JPG,char_data/8/DSC02546.JPG_7.jpg,1488,480,640,31,209,240,235,283,True,10
8,57,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02546.JPG,char_data/8/DSC02546.JPG_8.jpg,1653,480,640,29,209,238,357,414,True,10
8,30,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02558.JPG,char_data/8/DSC02558.JPG_8.jpg,540,480,640,18,482,500,220,250,True,10
8,31,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02558.JPG,char_data/8/DSC02558.JPG_9.jpg,620,480,640,20,537,557,221,252,True,10
8,34,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02558.JPG,char_data/8/DSC02558.JPG_10.jpg,442,480,640,13,558,571,219,253,True,10
8,31,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02558.JPG,char_data/8/DSC02558.JPG_11.jpg,434,480,640,14,572,586,218,249,True,10
8,38,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02561.JPG,char_data/8/DSC02561.JPG_2.jpg,988,480,640,26,212,238,352,390,True,10
8,62,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02562.JPG,char_data/8/DSC02562.JPG_2.jpg,2108,480,640,34,196,230,362,424,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02598.JPG,char_data/8/DSC02598.JPG_5.jpg,792,480,640,22,501,523,415,451,True,10
8,41,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02686.JPG,char_data/8/DSC02686.JPG_2.jpg,1230,480,640,30,413,443,225,266,True,10
8,58,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02697.JPG,char_data/8/DSC02697.JPG_4.jpg,1624,480,640,28,215,243,373,431,True,10
8,52,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02697.JPG,char_data/8/DSC02697.JPG_5.jpg,1664,480,640,32,244,276,373,425,True,10
8,31,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02888.JPG,char_data/8/DSC02888.JPG_2.jpg,775,480,640,25,160,185,425,456,True,10
8,24,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02891.JPG,char_data/8/DSC02891.JPG_4.jpg,264,480,640,11,521,532,306,330,True,10
8,22,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02891.JPG,char_data/8/DSC02891.JPG_5.jpg,286,480,640,13,532,545,304,326,True,10
8,45,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02899.JPG,char_data/8/DSC02899.JPG_2.jpg,1485,480,640,33,380,413,231,276,True,10
8,71,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02900.JPG,char_data/8/DSC02900.JPG_4.jpg,2698,480,640,38,294,332,256,327,True,10
8,74,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02900.JPG,char_data/8/DSC02900.JPG_5.jpg,2886,480,640,39,334,373,254,328,True,10
8,29,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02939.JPG,char_data/8/DSC02939.JPG_4.jpg,812,480,640,28,426,454,373,402,True,10
8,37,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02939.JPG,char_data/8/DSC02939.JPG_5.jpg,962,480,640,26,453,479,371,408,True,10
8,40,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02941.JPG,char_data/8/DSC02941.JPG_2.jpg,880,480,640,22,355,377,251,291,True,10
8,33,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02943.JPG,char_data/8/DSC02943.JPG_4.jpg,759,480,640,23,323,346,430,463,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02943.JPG,char_data/8/DSC02943.JPG_5.jpg,864,480,640,24,347,371,431,467,True,10
8,35,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02944.JPG,char_data/8/DSC02944.JPG_4.jpg,840,480,640,24,239,263,235,270,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02944.JPG,char_data/8/DSC02944.JPG_5.jpg,684,480,640,19,263,282,233,269,True,10
8,63,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02951.JPG,char_data/8/DSC02951.JPG_6.jpg,3276,480,640,52,122,174,389,452,True,10
8,75,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02951.JPG,char_data/8/DSC02951.JPG_7.jpg,4275,480,640,57,277,334,390,465,True,10
8,70,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02951.JPG,char_data/8/DSC02951.JPG_8.jpg,3710,480,640,53,387,440,389,459,True,10
8,55,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02953.JPG,char_data/8/DSC02953.JPG_6.jpg,1870,480,640,34,355,389,385,440,True,10
8,57,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02953.JPG,char_data/8/DSC02953.JPG_7.jpg,1653,480,640,29,389,418,382,439,True,10
8,64,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02953.JPG,char_data/8/DSC02953.JPG_8.jpg,1536,480,640,24,442,466,384,448,True,10
8,46,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02957.JPG,char_data/8/DSC02957.JPG_4.jpg,1472,480,640,32,253,285,401,447,True,10
8,50,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02957.JPG,char_data/8/DSC02957.JPG_5.jpg,1550,480,640,31,285,316,400,450,True,10
8,35,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02971.JPG,char_data/8/DSC02971.JPG_2.jpg,770,480,640,22,276,298,293,328,True,10
8,51,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02972.JPG,char_data/8/DSC02972.JPG_2.jpg,2142,480,640,42,350,392,41,92,True,10
8,42,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02975.JPG,char_data/8/DSC02975.JPG_4.jpg,1134,480,640,27,323,350,236,278,True,10
8,42,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02975.JPG,char_data/8/DSC02975.JPG_5.jpg,1134,480,640,27,350,377,238,280,True,10
8,114,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02983.JPG,char_data/8/DSC02983.JPG_2.jpg,6042,480,640,53,147,200,297,411,True,10
8,46,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02994.JPG,char_data/8/DSC02994.JPG_2.jpg,1380,480,640,30,224,254,285,331,True,10
8,34,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02999.JPG,char_data/8/DSC02999.JPG_2.jpg,680,480,640,20,278,298,432,466,True,10
8,46,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC03064.JPG,char_data/8/DSC03064.JPG_2.jpg,1150,480,640,25,321,346,345,391,True,10
8,130,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC03159.JPG,char_data/8/DSC03159.JPG_4.jpg,8320,480,640,64,61,125,209,339,True,10
8,130,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC03159.JPG,char_data/8/DSC03159.JPG_5.jpg,7150,480,640,55,126,181,207,337,True,10
8,61,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC03195.JPG,char_data/8/DSC03195.JPG_2.jpg,2257,480,640,37,277,314,253,314,True,10
8,64,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC03198.JPG,char_data/8/DSC03198.JPG_2.jpg,2880,480,640,45,75,120,198,262,True,10
8,29,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC03219.JPG,char_data/8/DSC03219.JPG_2.jpg,493,480,640,17,352,369,415,444,True,10
8,34,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC03232.JPG,char_data/8/DSC03232.JPG_6.jpg,850,480,640,25,220,245,288,322,True,10
8,32,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC03232.JPG,char_data/8/DSC03232.JPG_7.jpg,864,480,640,27,347,374,283,315,True,10
8,25,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC03232.JPG,char_data/8/DSC03232.JPG_8.jpg,625,480,640,25,377,402,282,307,True,10
8,47,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC03237.JPG,char_data/8/DSC03237.JPG_2.jpg,1316,480,640,28,229,257,400,447,True,10
8,56,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03261.JPG,char_data/8/DSC03261.JPG_2.jpg,2072,480,640,37,239,276,390,446,True,10
8,39,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03293.JPG,char_data/8/DSC03293.JPG_4.jpg,468,480,640,12,308,320,286,325,True,10
8,34,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03293.JPG,char_data/8/DSC03293.JPG_5.jpg,510,480,640,15,340,355,286,320,True,10
8,31,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03295.JPG,char_data/8/DSC03295.JPG_2.jpg,589,480,640,19,241,260,401,432,True,10
8,47,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03319.JPG,char_data/8/DSC03319.JPG_2.jpg,1316,480,640,28,242,270,82,129,True,10
8,57,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03537.JPG,char_data/8/DSC03537.JPG_8.jpg,2223,480,640,39,311,350,134,191,True,10
8,59,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03537.JPG,char_data/8/DSC03537.JPG_9.jpg,2478,480,640,42,423,465,127,186,True,10
8,62,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03537.JPG,char_data/8/DSC03537.JPG_10.jpg,2604,480,640,42,504,546,121,183,True,10
8,66,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03537.JPG,char_data/8/DSC03537.JPG_11.jpg,2640,480,640,40,548,588,117,183,True,10
8,103,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03542.JPG,char_data/8/DSC03542.JPG_2.jpg,4841,480,640,47,294,341,235,338,True,10
8,67,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03550.JPG,char_data/8/DSC03550.JPG_2.jpg,3484,480,640,52,207,259,307,374,True,10
8,27,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03555.JPG,char_data/8/DSC03555.JPG_2.jpg,648,480,640,24,319,343,426,453,True,10
8,91,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03566.JPG,char_data/8/DSC03566.JPG_4.jpg,5278,480,640,58,151,209,149,240,True,10
8,33,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03566.JPG,char_data/8/DSC03566.JPG_5.jpg,2079,480,640,63,106,169,92,125,True,10
8,48,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03580.JPG,char_data/8/DSC03580.JPG_2.jpg,1344,480,640,28,249,277,213,261,True,10
8,50,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03601.JPG,char_data/8/DSC03601.JPG_2.jpg,1950,480,640,39,280,319,239,289,True,10
8,49,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03607.JPG,char_data/8/DSC03607.JPG_2.jpg,1568,480,640,32,99,131,161,210,True,10
8,47,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03614.JPG,char_data/8/DSC03614.JPG_2.jpg,1175,480,640,25,337,362,392,439,True,10
8,45,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03626.JPG,char_data/8/DSC03626.JPG_8.jpg,1215,480,640,27,158,185,294,339,True,10
8,43,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03626.JPG,char_data/8/DSC03626.JPG_9.jpg,1376,480,640,32,319,351,298,341,True,10
8,43,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03626.JPG,char_data/8/DSC03626.JPG_10.jpg,1075,480,640,25,404,429,297,340,True,10
8,48,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03626.JPG,char_data/8/DSC03626.JPG_11.jpg,1392,480,640,29,530,559,293,341,True,10
8,37,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03627.JPG,char_data/8/DSC03627.JPG_2.jpg,1147,480,640,31,387,418,223,260,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03636.JPG,char_data/8/DSC03636.JPG_4.jpg,756,480,640,21,252,273,394,430,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03636.JPG,char_data/8/DSC03636.JPG_5.jpg,720,480,640,20,362,382,394,430,True,10
8,35,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03641.JPG,char_data/8/DSC03641.JPG_2.jpg,630,480,640,18,382,400,418,453,True,10
8,41,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03645.JPG,char_data/8/DSC03645.JPG_2.jpg,1025,480,640,25,353,378,351,392,True,10
8,37,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03669.JPG,char_data/8/DSC03669.JPG_2.jpg,1073,480,640,29,239,268,315,352,True,10
8,37,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03671.JPG,char_data/8/DSC03671.JPG_6.jpg,703,480,640,19,261,280,408,445,True,10
8,35,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03671.JPG,char_data/8/DSC03671.JPG_7.jpg,490,480,640,14,281,295,407,442,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03671.JPG,char_data/8/DSC03671.JPG_8.jpg,576,480,640,16,475,491,410,446,True,10
8,40,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03685.JPG,char_data/8/DSC03685.JPG_10.jpg,920,480,640,23,110,133,187,227,True,10
8,38,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03685.JPG,char_data/8/DSC03685.JPG_11.jpg,874,480,640,23,216,239,187,225,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03685.JPG,char_data/8/DSC03685.JPG_12.jpg,828,480,640,23,240,263,188,224,True,10
8,35,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03685.JPG,char_data/8/DSC03685.JPG_13.jpg,805,480,640,23,361,384,187,222,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03685.JPG,char_data/8/DSC03685.JPG_14.jpg,828,480,640,23,462,485,186,222,True,10
8,27,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03688.JPG,char_data/8/DSC03688.JPG_2.jpg,297,480,640,11,555,566,229,256,True,10
8,38,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03692.JPG,char_data/8/DSC03692.JPG_2.jpg,722,480,640,19,518,537,188,226,True,10
8,66,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03694.JPG,char_data/8/DSC03694.JPG_4.jpg,2046,480,640,31,439,470,113,179,True,10
8,68,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03694.JPG,char_data/8/DSC03694.JPG_5.jpg,1972,480,640,29,469,498,109,177,True,10
8,51,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03708.JPG,char_data/8/DSC03708.JPG_4.jpg,1581,480,640,31,354,385,264,315,True,10
8,48,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03708.JPG,char_data/8/DSC03708.JPG_5.jpg,1392,480,640,29,431,460,260,308,True,10
8,40,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03709.JPG,char_data/8/DSC03709.JPG_2.jpg,560,480,640,14,450,464,361,401,True,10
8,94,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03715.JPG,char_data/8/DSC03715.JPG_4.jpg,4136,480,640,44,273,317,80,174,True,10
8,90,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03715.JPG,char_data/8/DSC03715.JPG_5.jpg,4050,480,640,45,317,362,83,173,True,10
8,30,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03736.JPG,char_data/8/DSC03736.JPG_4.jpg,450,480,640,15,312,327,406,436,True,10
8,27,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03736.JPG,char_data/8/DSC03736.JPG_5.jpg,486,480,640,18,353,371,408,435,True,10
8,40,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03740.JPG,char_data/8/DSC03740.JPG_2.jpg,920,480,640,23,376,399,286,326,True,10
8,25,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03744.JPG,char_data/8/DSC03744.JPG_2.jpg,775,480,640,31,282,313,307,332,True,10
8,70,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03749.JPG,char_data/8/DSC03749.JPG_2.jpg,2310,480,640,33,368,401,404,474,True,10
8,24,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03751.JPG,char_data/8/DSC03751.JPG_2.jpg,504,480,640,21,243,264,416,440,True,10
8,24,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03752.JPG,char_data/8/DSC03752.JPG_4.jpg,408,480,640,17,105,122,412,436,True,10
8,30,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03752.JPG,char_data/8/DSC03752.JPG_5.jpg,420,480,640,14,151,165,409,439,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03768.JPG,char_data/8/DSC03768.JPG_6.jpg,756,480,640,21,443,464,241,277,True,10
8,35,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03768.JPG,char_data/8/DSC03768.JPG_7.jpg,735,480,640,21,466,487,241,276,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03768.JPG,char_data/8/DSC03768.JPG_8.jpg,792,480,640,22,503,525,239,275,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03770.JPG,char_data/8/DSC03770.JPG_6.jpg,792,480,640,22,462,484,423,459,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03770.JPG,char_data/8/DSC03770.JPG_7.jpg,756,480,640,21,485,506,421,457,True,10
8,39,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03770.JPG,char_data/8/DSC03770.JPG_8.jpg,858,480,640,22,524,546,423,462,True,10
8,17,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03776.JPG,char_data/8/DSC03776.JPG_8.jpg,204,480,640,12,498,510,440,457,True,10
8,21,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03776.JPG,char_data/8/DSC03776.JPG_9.jpg,210,480,640,10,497,507,420,441,True,10
8,18,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03776.JPG,char_data/8/DSC03776.JPG_10.jpg,198,480,640,11,554,565,424,442,True,10
8,20,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03776.JPG,char_data/8/DSC03776.JPG_11.jpg,260,480,640,13,565,578,424,444,True,10
8,36,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03778.JPG,char_data/8/DSC03778.JPG_6.jpg,612,480,640,17,319,336,338,374,True,10
8,38,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03778.JPG,char_data/8/DSC03778.JPG_7.jpg,494,480,640,13,405,418,339,377,True,10
8,39,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03778.JPG,char_data/8/DSC03778.JPG_8.jpg,741,480,640,19,420,439,337,376,True,10
8,38,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03779.JPG,char_data/8/DSC03779.JPG_2.jpg,722,480,640,19,487,506,240,278,True,10
8,23,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03780.JPG,char_data/8/DSC03780.JPG_2.jpg,345,480,640,15,159,174,443,466,True,10
8,35,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03789.JPG,char_data/8/DSC03789.JPG_2.jpg,700,480,640,20,249,269,212,247,True,10
8,39,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03970.JPG,char_data/8/DSC03970.JPG_4.jpg,1443,480,640,37,62,99,99,138,True,10
8,48,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03970.JPG,char_data/8/DSC03970.JPG_5.jpg,1728,480,640,36,202,238,93,141,True,10
8,62,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03979.JPG,char_data/8/DSC03979.JPG_2.jpg,4588,480,640,74,39,113,374,436,True,10
8,39,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03996.JPG,char_data/8/DSC03996.JPG_2.jpg,1248,480,640,32,224,256,286,325,True,10
8,29,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC04028.JPG,char_data/8/DSC04028.JPG_6.jpg,725,480,640,25,303,328,344,373,True,10
